trial	score	n_ents	n_rels	n_tws	n_quads	n_unique_triples	avg_degree	deg_p25	deg_p75	real_n_ents	real_n_rels	real_n_tws	real_n_quads	real_n_unique_triples	real_avg_degree	real_deg_p25	real_deg_p75	relerr_n_ents	absdiff_n_ents	relerr_n_rels	absdiff_n_rels	relerr_n_tws	absdiff_n_tws	relerr_n_quads	absdiff_n_quads	relerr_n_unique_triples	absdiff_n_unique_triples	relerr_avg_degree	absdiff_avg_degree	relerr_deg_p25	absdiff_deg_p25	relerr_deg_p75	absdiff_deg_p75	pat_distr_ents	pat_distr_rels	cfg_n_ents	cfg_n_rels	cfg_n_tws	n_1_hop	n_2_hop	n_3_hop	rnd_avg_density	p_skip_consequence	use_force_distr	p_force	n_force	force_binom_n	force_binom_p
357	28.411621147339112	7128	229	365	160541	156934	45.045173961840625	19.0	43.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.0	0.0	0.004347826086956522	-1.0	0.0	0.0	0.7694367904772401	69811.0	2.1202704046127847	106639.0	0.76943679047724	19.587822671156	18.0	18.0	3.3	33.0	pareto(a=1.6,xm=1.0)	uniform	7128	230	365	212	275	57	0	0	False	0.15000000000000002	2	None	None
358	6.841545305744403	3237	217	365	29538	28388	18.25023169601483	2.0	6.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.5458754208754208	-3891.0	0.05652173913043478	-13.0	0.0	0.0	0.6744406480767111	-61192.0	0.43557013619644097	-21907.0	0.2831056346897735	-7.207119594669795	1.0	1.0	0.4	-4.0	zipf(s=1.2,q=1.0)	gamma(2,2)	7128	230	365	349	63	196	0	0	False	0.05	1	None	None
359	5.593065217881384	4588	178	365	60910	56250	26.55187445510026	2.0	8.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.356341189674523	-2540.0	0.22608695652173913	-52.0	0.0	0.0	0.32866747492560344	-29820.0	0.11840143155383238	5955.0	0.042994385076351053	1.0945231644156372	1.0	1.0	0.2	-2.0	zipf(s=1.2,q=1.0)	gamma(2,2)	7128	230	365	111	26	139	0	0	False	0.2	1	None	None
360	9.122904733878867	6218	180	365	26430	26355	8.501125763911226	4.0	12.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.127665544332211	-910.0	0.21739130434782608	-50.0	0.0	0.0	0.7086961313788163	-64300.0	0.4759916492693111	-23940.0	0.6660640116545838	-16.956225526773398	3.0	3.0	0.2	2.0	negbin(r=2.0,p=0.25)	gamma(1,2)	7128	230	365	347	164	67	0	0	False	0.05	1	None	None
361	30.86266043474345	7106	196	365	153233	150178	43.127779341401634	20.0	58.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.0030864197530864196	-22.0	0.14782608695652175	-34.0	0.0	0.0	0.6888901135236416	62503.0	1.9859429366736256	99883.0	0.6941188754850152	17.67042805071701	19.0	19.0	4.8	48.0	negbin(r=2.0,p=0.25)	pareto(a=1.6,xm=1.0)	7128	230	365	156	221	60	0	0	False	0.35000000000000003	1	None	None
362	19.15123292590708	7092	192	365	89839	89838	25.335307388606882	13.0	34.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.005050505050505051	-36.0	0.16521739130434782	-38.0	0.0	0.0	0.009820346081781109	-891.0	0.7862212943632568	39543.0	0.004794053422297722	-0.12204390207774196	12.0	12.0	2.4	24.0	gamma(3,1)	gamma(1,2)	7128	230	365	275	144	171	0	0	False	0.15000000000000002	1	None	None
363	12.390762844149048	5064	141	365	75909	72436	29.979857819905213	5.0	47.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.2895622895622896	-2064.0	0.3869565217391304	-89.0	0.0	0.0	0.16335280502590102	-14821.0	0.44022268615170496	22141.0	0.17765031709624357	4.522506529220589	4.0	4.0	3.7	37.0	empirical	zipf(s=1.4,q=1.0)	7128	230	365	191	112	178	0	0	False	0.15000000000000002	1	None	None
364	18.36640054127443	7036	185	365	91926	91419	26.130187606594657	12.0	36.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.012906846240179574	-92.0	0.1956521739130435	-45.0	0.0	0.0	0.013181968477901465	1196.0	0.8176558305994631	41124.0	0.0264299419145085	0.6728363159100326	11.0	11.0	2.6	26.0	negbin(r=2.0,p=0.25)	negbin(r=2.0,p=0.25)	7128	230	365	130	174	57	0	0	False	0.25	1	None	None
365	7.99265204270518	6179	161	365	157377	113760	50.93931056805308	3.0	14.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.13313692480359146	-949.0	0.3	-69.0	0.0	0.0	0.7345640912597817	66647.0	1.2618550551744707	63465.0	1.0009666357824445	25.481959277368457	2.0	2.0	0.4	4.0	zipf(s=1.2,q=1.0)	lognorm(mu=0,s=1.4)	7128	230	365	376	32	106	0	0	False	0.35000000000000003	1	None	None
366	29.056695562778494	7108	209	365	128619	128517	36.18992684299381	20.0	48.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.0028058361391694723	-20.0	0.09130434782608696	-21.0	0.0	0.0	0.41760167530034165	37889.0	1.5552639427378467	78222.0	0.42159042509015704	10.73257555230919	19.0	19.0	3.8	38.0	gamma(3,1)	negbin(r=2.0,p=0.25)	7128	230	365	314	85	82	0	0	False	0.3	1	None	None
367	4.274441270741243	5120	207	365	82762	67148	32.32890625	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.28170594837261503	-2008.0	0.1	-23.0	0.0	0.0	0.08782100738454755	-7968.0	0.3350830102395864	16853.0	0.2699241912818253	6.871554959315379	1.0	1.0	0.0	0.0	zipf(s=1.2,q=1.0)	pareto(a=1.6,xm=1.0)	7128	230	365	303	57	93	0	0	False	0.1	2	None	None
368	11.361485686911756	6640	210	365	227541	165306	68.53644578313254	4.0	18.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.06846240179573512	-488.0	0.08695652173913043	-20.0	0.0	0.0	1.5078915463463023	136811.0	2.286728303012228	115011.0	1.6922064672223558	43.07909449244791	3.0	3.0	0.8	8.0	zipf(s=1.2,q=1.0)	pareto(a=1.6,xm=1.0)	7128	230	365	349	74	88	0	0	False	0.25	2	None	None
369	5.336074367857545	3880	129	365	43978	33624	22.669072164948453	2.0	7.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.4556677890011223	-3248.0	0.4391304347826087	-101.0	0.0	0.0	0.515287115617767	-46752.0	0.33146436027438114	-16671.0	0.10952746394934106	-2.788279125736171	1.0	1.0	0.3	-3.0	zipf(s=1.2,q=1.0)	zipf(s=1.4,q=1.0)	7128	230	365	257	100	108	0	0	False	0.05	2	None	None
370	20.784165962785906	7113	205	365	113469	112293	31.904681568958246	13.0	43.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.0021043771043771043	-15.0	0.10869565217391304	-25.0	0.0	0.0	0.25062272677174036	22739.0	1.2326871458395467	61998.0	0.2532600585447723	6.447330278273622	12.0	12.0	3.3	33.0	negbin(r=1.2,p=0.35)	pareto(a=1.3,xm=1.0)	7128	230	365	298	178	39	0	0	False	0.25	1	None	None
371	8.1135487426629	6530	200	365	43441	43359	13.305053598774885	4.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.08389450056116723	-598.0	0.13043478260869565	-30.0	0.0	0.0	0.5212057753774937	-47289.0	0.13790635252013123	-6936.0	0.4773590760935337	-12.15229769190974	3.0	3.0	0.0	0.0	pareto(a=1.3,xm=1.0)	negbin(r=2.0,p=0.25)	7128	230	365	206	212	42	0	0	False	0.05	2	None	None
372	6.675827685192131	1066	197	365	52887	27177	99.22514071294559	2.0	8.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.8504489337822672	-6062.0	0.14347826086956522	-33.0	0.0	0.0	0.4170946765127301	-37843.0	0.45964807634953775	-23118.0	2.8977008872582175	73.76778942226096	1.0	1.0	0.2	-2.0	zipf(s=1.7,q=0.5)	negbin(r=1.2,p=0.35)	7128	230	365	124	45	148	0	0	False	0.15000000000000002	1	None	None
373	8.84314061109713	6498	208	365	34564	34454	10.63835026161896	4.0	14.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.08838383838383838	-630.0	0.09565217391304348	-22.0	0.0	0.0	0.6190455196737573	-56166.0	0.31496172581767573	-15841.0	0.5821108747667808	-14.819001029065664	3.0	3.0	0.4	4.0	gamma(2,2)	pareto(a=1.6,xm=1.0)	7128	230	365	312	60	41	0	0	False	0.05	2	None	None
374	6.0180482836499465	3232	109	365	31373	24569	19.41398514851485	2.0	7.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.5465768799102132	-3896.0	0.5260869565217391	-121.0	0.0	0.0	0.6542158051361181	-59357.0	0.5115021373894025	-25726.0	0.2373917880601022	-6.0433661421697735	1.0	1.0	0.3	-3.0	zipf(s=1.2,q=1.0)	zipf(s=1.4,q=1.0)	7128	230	365	149	169	18	0	0	False	0.05	2	None	None
375	34.876445334240806	7128	205	365	183794	177047	51.5695847362514	24.0	49.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.0	0.0	0.10869565217391304	-25.0	0.0	0.0	1.0257246776149014	93064.0	2.520170991152202	126752.0	1.0257246776149012	26.112233445566776	23.0	23.0	3.9	39.0	pareto(a=1.6,xm=1.0)	negbin(r=2.0,p=0.25)	7128	230	365	294	102	30	0	0	False	0.25	2	None	None
376	29.520860249595636	7093	196	365	148707	145772	41.93063583815029	19.0	57.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.004910213243546577	-35.0	0.14782608695652175	-34.0	0.0	0.0	0.6390058415077703	57977.0	1.8983397952082712	95477.0	0.6470934214390789	16.473284547465664	18.0	18.0	4.7	47.0	negbin(r=2.0,p=0.25)	pareto(a=1.6,xm=1.0)	7128	230	365	250	31	110	0	0	False	0.1	4	None	None
377	8.927338990140612	6271	207	365	28881	28695	9.210971136979747	4.0	13.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.12023007856341189	-857.0	0.1	-23.0	0.0	0.0	0.6816819133693376	-61849.0	0.42946614971667163	-21600.0	0.6381803027422482	-16.246380153704877	3.0	3.0	0.3	3.0	negbin(r=2.0,p=0.25)	pareto(a=1.3,xm=1.0)	7128	230	365	228	122	199	0	0	False	0.05	1	None	None
378	20.187753492572778	5922	200	365	140774	137808	47.54272205336035	9.0	62.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.1691919191919192	-1206.0	0.13043478260869565	-30.0	0.0	0.0	0.5515705940703185	50044.0	1.739994035192365	87513.0	0.8675439369357025	22.085370762675726	8.0	8.0	5.2	52.0	gamma(0.5,1.0)	gamma(1,2)	7128	230	365	369	203	148	0	0	False	0.1	2	None	None
379	30.915955820629872	6017	220	365	250095	241914	83.1294665115506	9.0	125.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.1558641975308642	-1111.0	0.043478260869565216	-10.0	0.0	0.0	1.756475256254822	159365.0	3.809901580674023	191619.0	2.2654405229490395	57.672115220865976	8.0	8.0	11.5	115.0	empirical	pareto(a=1.6,xm=1.0)	7128	230	365	345	224	107	0	0	False	0.2	2	None	None
380	14.551605071100795	6912	216	365	101263	101256	29.300636574074073	8.0	34.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.030303030303030304	-216.0	0.06086956521739131	-14.0	0.0	0.0	0.11609170065028106	10533.0	1.0132418729495973	50961.0	0.1509695662956023	3.8432852833894486	7.0	7.0	2.4	24.0	lognorm(mu=0,s=1.0)	gamma(3,1)	7128	230	365	370	154	167	0	0	False	0.15000000000000002	1	None	None
381	7.653180400726895	5895	196	365	30429	29867	10.323664122137405	3.0	9.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.17297979797979798	-1233.0	0.14782608695652175	-34.0	0.0	0.0	0.66462030199493	-60301.0	0.4061636345561189	-20428.0	0.594472181954175	-15.133687168547219	2.0	2.0	0.1	-1.0	pareto(a=1.3,xm=1.0)	gamma(1,2)	7128	230	365	271	133	189	0	0	False	0.05	1	None	None
382	7.445046673233481	2786	153	365	21195	19199	15.215362526920316	2.0	6.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.6091470258136925	-4342.0	0.3347826086956522	-77.0	0.0	0.0	0.7663947977515706	-69535.0	0.618272194055075	-31096.0	0.40231949690351587	-10.241988763764308	1.0	1.0	0.4	-4.0	zipf(s=1.2,q=1.0)	zipf(s=1.4,q=1.0)	7128	230	365	285	181	96	0	0	False	0.05	1	None	None
383	21.746122047636348	7127	196	365	167671	158013	47.05233618633366	13.0	35.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.00014029180695847364	-1.0	0.14782608695652175	-34.0	0.0	0.0	0.8480216025570374	76941.0	2.1417238294065015	107718.0	0.848280901224437	21.594984895649038	12.0	12.0	2.5	25.0	pareto(a=1.3,xm=1.0)	pareto(a=1.6,xm=1.0)	7128	230	365	150	174	84	0	0	False	0.2	2	None	None
384	8.590097747646634	4350	174	365	21688	21606	9.971494252873564	3.0	13.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.3897306397306397	-2778.0	0.24347826086956523	-56.0	0.0	0.0	0.7609610933539072	-69042.0	0.5704145541306292	-28689.0	0.608305901937161	-15.48585703781106	2.0	2.0	0.3	3.0	gamma(0.5,1.0)	empirical	7128	230	365	298	27	132	0	0	False	0.05	1	None	None
385	5.12927779614942	4047	205	365	48671	42651	24.052878675562145	2.0	8.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.43223905723905726	-3081.0	0.10869565217391304	-25.0	0.0	0.0	0.46356221756861016	-42059.0	0.15198329853862214	-7644.0	0.05516962857154763	-1.4044726151224793	1.0	1.0	0.2	-2.0	zipf(s=1.2,q=1.0)	negbin(r=2.0,p=0.25)	7128	230	365	348	38	139	0	0	False	0.1	1	None	None
386	6.275986007749273	2226	186	365	35379	29803	31.787061994609164	2.0	6.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.6877104377104377	-4902.0	0.19130434782608696	-44.0	0.0	0.0	0.6100628237628127	-55351.0	0.4074361268515757	-20492.0	0.2486397988403732	6.32971070392454	1.0	1.0	0.4	-4.0	zipf(s=1.4,q=1.0)	negbin(r=1.2,p=0.35)	7128	230	365	62	248	28	0	0	False	0.1	1	None	None
387	17.424011847872436	6904	91	365	296395	195195	85.86181923522595	6.0	22.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.031425364758698095	-224.0	0.6043478260869565	-139.0	0.0	0.0	2.266780557698666	205665.0	2.8810020876826723	144900.0	2.372771120404996	60.404467944541324	5.0	5.0	1.2	12.0	zipf(s=1.2,q=1.0)	zipf(s=1.7,q=0.5)	7128	230	365	131	282	86	0	0	False	0.2	3	None	None
388	4.510984782065417	4513	220	365	62571	53135	27.729226678484377	2.0	9.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.36686307519640854	-2615.0	0.043478260869565216	-10.0	0.0	0.0	0.3103604100077152	-28159.0	0.05646684561089572	2840.0	0.08924241025149696	2.271875387799753	1.0	1.0	0.1	-1.0	zipf(s=1.2,q=1.0)	negbin(r=1.2,p=0.35)	7128	230	365	354	168	124	0	0	False	0.1	1	None	None
389	6.888956814388749	5835	184	365	126070	99185	43.21165381319623	3.0	12.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.1813973063973064	-1293.0	0.2	-46.0	0.0	0.0	0.3895073294389948	35340.0	0.9720648175762998	48890.0	0.6974135808468132	17.754302522511605	2.0	2.0	0.2	2.0	zipf(s=1.2,q=1.0)	pareto(a=1.6,xm=1.0)	7128	230	365	155	31	91	0	0	False	0.15000000000000002	3	None	None
390	4.7748160342682056	5304	216	365	94259	78012	35.54260935143288	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.2558922558922559	-1824.0	0.06086956521739131	-14.0	0.0	0.0	0.03889562438002866	3529.0	0.551088577393379	27717.0	0.39616289792248194	10.085258060748256	1.0	1.0	0.0	0.0	zipf(s=1.2,q=1.0)	negbin(r=1.2,p=0.35)	7128	230	365	319	198	129	0	0	False	0.05	3	None	None
391	11.555941633467263	6534	219	365	217317	167932	66.5188246097337	4.0	18.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.08333333333333333	-594.0	0.04782608695652174	-11.0	0.0	0.0	1.3952055549432383	126587.0	2.3389402525101897	117637.0	1.6129515144835322	41.06147331904907	3.0	3.0	0.8	8.0	zipf(s=1.2,q=1.0)	negbin(r=1.2,p=0.35)	7128	230	365	329	236	164	0	0	False	0.15000000000000002	2	None	None
392	125.93157754235278	7128	221	365	394137	386018	110.58838383838383	99.0	121.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.0	0.0	0.0391304347826087	-9.0	0.0	0.0	3.344064807671112	303407.0	6.6750770454319515	335723.0	3.3440648076711117	85.1310325476992	98.0	98.0	11.1	111.0	uniform	negbin(r=1.2,p=0.35)	7128	230	365	378	245	81	0	0	False	0.15000000000000002	4	None	None
393	24.800369216081165	7049	160	365	424684	295912	120.49482196056178	8.0	31.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.011083052749719416	-79.0	0.30434782608695654	-70.0	0.0	0.0	3.6807450677835334	333954.0	4.88352718958147	245617.0	3.7332034108612606	95.03747066987715	7.0	7.0	2.1	21.0	zipf(s=1.2,q=1.0)	zipf(s=1.4,q=1.0)	7128	230	365	328	160	162	0	0	False	0.35000000000000003	2	None	None
394	7.2188844493228626	1429	204	365	96828	39197	135.518544436669	2.0	9.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.7995230078563412	-5699.0	0.11304347826086956	-26.0	0.0	0.0	0.0672104044968588	6098.0	0.22065811710905656	-11098.0	4.323356027469286	110.06119314598438	1.0	1.0	0.1	-1.0	zipf(s=1.7,q=0.5)	negbin(r=2.0,p=0.25)	7128	230	365	362	22	73	0	0	False	0.25	1	None	None
395	27.2962415137197	7060	205	365	463438	369435	131.28555240793202	8.0	34.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.009539842873176206	-68.0	0.10869565217391304	-25.0	0.0	0.0	4.107880524633528	372708.0	6.345362362063823	319140.0	4.157078240734815	105.82820111724739	7.0	7.0	2.4	24.0	zipf(s=1.2,q=1.0)	negbin(r=1.2,p=0.35)	7128	230	365	183	106	150	0	0	False	0.5	2	None	None
396	4.8031904196201625	4570	214	365	63787	55358	27.91553610503282	2.0	9.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.35886644219977554	-2558.0	0.06956521739130435	-16.0	0.0	0.0	0.2969580072743304	-26943.0	0.10066607018590318	5063.0	0.09656090243951256	2.458184814348197	1.0	1.0	0.1	-1.0	zipf(s=1.2,q=1.0)	negbin(r=2.0,p=0.25)	7128	230	365	256	172	192	0	0	False	0.05	2	None	None
397	6.167679487884503	656	183	365	22977	13306	70.05182926829268	2.0	8.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.9079685746352413	-6472.0	0.20434782608695654	-47.0	0.0	0.0	0.7467541055880084	-67753.0	0.7354408986976837	-36989.0	1.7517328283059086	44.59447797760805	1.0	1.0	0.2	-2.0	zipf(s=1.7,q=0.5)	gamma(1,2)	7128	230	365	306	78	106	0	0	False	0.05	1	None	None
398	28.546189276989402	7078	217	365	522525	360405	147.64764057643401	9.0	38.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.007014590347923681	-50.0	0.05652173913043478	-13.0	0.0	0.0	4.7591204673206216	431795.0	6.165821652251715	310110.0	4.799803714476036	122.19028928574939	8.0	8.0	2.8	28.0	zipf(s=1.2,q=1.0)	negbin(r=1.2,p=0.35)	7128	230	365	357	171	147	0	0	False	0.2	4	None	None
399	6.480332555883202	1054	213	365	49621	26566	94.15749525616698	2.0	8.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.8521324354657688	-6074.0	0.07391304347826087	-17.0	0.0	0.0	0.45309159043315334	-41109.0	0.4717964012327269	-23729.0	2.698636758436891	68.70014396548235	1.0	1.0	0.2	-2.0	zipf(s=1.7,q=0.5)	pareto(a=1.6,xm=1.0)	7128	230	365	389	100	84	0	0	False	0.05	2	None	None
